route,hour,minute,lat,lon,year,month,day
39,11,57,41.82360076904297,-87.63133533184345,2024,8,11
43,11,57,41.81690979003906,-87.59932591364934,2024,8,11
44,11,57,41.83135174948072,-87.64129638671875,2024,8,11
47,11,57,41.808418668549635,-87.68197105670798,2024,8,11
49,11,57,41.79705698897199,-87.68412017822266,2024,8,11
49B,11,57,41.98866106116253,-87.68966044550356,2024,8,11
50,11,57,41.832202196121216,-87.67538452148438,2024,8,11
51,11,57,41.80144119262695,-87.66164785916688,2024,8,11
52,11,57,41.883110559903656,-87.70623779296875,2024,8,11
52A,11,57,41.684110736846925,-87.7101936340332,2024,8,11
53,11,57,41.97872778085562,-87.72828674316406,2024,8,11
53A,11,57,41.73318130905564,-87.7214079160948,2024,8,11
54B,11,58,41.76371619280647,-87.74203401453354,2024,8,11
55,11,58,41.795562744140625,-87.59098733438027,2024,8,11
57,11,58,41.8763862186008,-87.75491333007812,2024,8,11
60,11,58,41.869319915771484,-87.6567153930664,2024,8,11
62,11,58,41.88016128540039,-87.62929916381836,2024,8,11
63,11,58,41.779650804473135,-87.6521025866997,2024,8,11
63W,11,58,41.786232288067154,-87.73865469908102,2024,8,11
65,11,58,41.89110348041241,-87.61387364314153,2024,8,11
66,11,58,41.895006561279295,-87.62036895751953,2024,8,11
67,11,58,41.768508634705476,-87.66796288974044,2024,8,11
68,11,58,41.969828020062366,-87.76141129878529,2024,8,11
70,11,58,41.90359869003296,-87.6535451889038,2024,8,11
72,11,58,41.909704044887,-87.73523254394532,2024,8,11
73,11,58,41.917320251464844,-87.71456146240234,2024,8,11
74,11,58,41.924543706382195,-87.71775278230993,2024,8,11
75,11,58,41.759053548177086,-87.56141238742404,2024,8,11
76,11,58,41.93100671510439,-87.63705939215583,2024,8,11
77,11,58,41.93793528420584,-87.81958934238979,2024,8,11
78,11,58,41.95319366455078,-87.80902099609375,2024,8,11
79,11,58,41.749831684848715,-87.7041643376936,2024,8,11
80,11,58,41.95423889160156,-87.67157745361328,2024,8,11
81,11,58,41.96533203125,-87.66715240478516,2024,8,11
81W,11,58,41.96854019165039,-87.77998606363933,2024,8,11
82,11,58,41.84934206151251,-87.71495056152344,2024,8,11
84,11,58,41.99029095967611,-87.72417704264323,2024,8,11
85,11,58,41.94230507515572,-87.76663208007812,2024,8,11
87,11,58,41.736240835750806,-87.63571077234604,2024,8,11
88,11,58,41.99615742610051,-87.80542344313402,2024,8,11
90,11,58,41.98067000604445,-87.80697951778289,2024,8,11
91,11,58,41.95612680095516,-87.7768783569336,2024,8,11
92,11,58,41.975826263427734,-87.70646573786149,2024,8,11
94,11,58,41.934179151380384,-87.69767761230469,2024,8,11
95,11,58,41.72597885131836,-87.58534240722656,2024,8,11
97,11,58,42.027277533687766,-87.75452218126895,2024,8,11
111,11,58,41.701399407019984,-87.60787142240085,2024,8,11
111A,11,58,41.69292301242634,-87.60123029805847,2024,8,11
112,11,58,41.70279312133789,-87.65755462646484,2024,8,11
115,11,58,41.72116470336914,-87.62396240234375,2024,8,11
119,11,58,41.67756153987004,-87.66318688025841,2024,8,11
126,11,58,41.8758544921875,-87.62401580810547,2024,8,11
130,11,58,41.86613938615129,-87.60962841961835,2024,8,11
146,11,58,41.950441522113344,-87.64453370692367,2024,8,11
151,11,58,41.99818810356988,-87.66036410861545,2024,8,11
152,11,58,41.9472900390625,-87.64970703125,2024,8,11
155,11,58,42.00577583312988,-87.66097739083426,2024,8,11
3,11,59,41.892809186662944,-87.62410708836147,2024,8,11
4,11,59,41.832881739882176,-87.62188320472592,2024,8,11
6,11,59,41.752023696899414,-87.5454216003418,2024,8,11
8,11,59,41.76290928233754,-87.64434051513672,2024,8,11
8A,11,59,41.751376152038574,-87.62732315063477,2024,8,11
9,11,59,41.80871031019423,-87.66505432128906,2024,8,11
10,11,59,41.88682174682617,-87.62453524271648,2024,8,11
11,11,59,41.96609115600586,-87.68817901611328,2024,8,11
12,11,59,41.8672513961792,-87.64478302001953,2024,8,11
J14,11,59,41.88185199471407,-87.64084323616915,2024,8,11
18,11,59,41.86171829491331,-87.69500959965221,2024,8,11
20,11,59,41.88026428222656,-87.75532531738281,2024,8,11
21,11,59,41.84571511404855,-87.62226704188755,2024,8,11
22,11,59,41.985384473613664,-87.66910089231006,2024,8,11
28,11,59,41.76254653930664,-87.5863037109375,2024,8,11
29,11,59,41.8908956191119,-87.62484292423024,2024,8,11
30,11,59,41.65916045052665,-87.54799074445452,2024,8,11
35,11,59,41.84629,-87.74461,2024,8,11
36,11,59,41.91863226890564,-87.63622379302979,2024,8,11
39,11,59,41.831016540527344,-87.6301011585054,2024,8,11
43,11,59,41.81690979003906,-87.59932591364934,2024,8,11
44,11,59,41.829528263636995,-87.6412353515625,2024,8,11
47,11,59,41.80841915424053,-87.68297283466046,2024,8,11
49,11,59,41.790280151367185,-87.68401336669922,2024,8,11
49B,11,59,41.984052658081055,-87.68952178955078,2024,8,11
50,11,59,41.8306208523837,-87.6773813421076,2024,8,11
51,11,59,41.80141830444336,-87.66441570344519,2024,8,11
52,11,59,41.88126009564067,-87.70620727539062,2024,8,11
52A,11,59,41.68425369262695,-87.70104598999023,2024,8,11
53,11,59,41.984332057407926,-87.7283935546875,2024,8,11
53A,11,59,41.73462746360085,-87.72132873535156,2024,8,11
54B,11,59,41.76265446056019,-87.74200439453125,2024,8,11
55,11,59,41.79518368369654,-87.59386082699424,2024,8,11
57,11,59,41.877888328150696,-87.75496111418072,2024,8,11
60,11,59,41.872251987457275,-87.65676879882812,2024,8,11
62,11,59,41.882022857666016,-87.62933349609375,2024,8,11
63,11,59,41.7796745300293,-87.65489196777344,2024,8,11
63W,11,59,41.786232288067154,-87.73865469908102,2024,8,11
65,11,59,41.89109602428618,-87.61253138950893,2024,8,11
66,11,59,41.892717257413,-87.6202621459961,2024,8,11
